"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
160,"MRAM","Everspin Technologies, Inc.","Technology","Semiconductors","USA",88.40,,,,2.12,4.98,6.36,,,,-0.54,21.90%,100.00%,-0.80%,20.00%,8.50%,2.80%,9.80%,18.94,17.93,0.40%,-11.31%,51.50%,-2.10%,1.59%,1.34,-28.90%,-52.10%,-54.80%,2.90,2.30,0.24,0.44,43.30%,-22.70%,-24.00%,6.53%,-17.74%,-13.53%,-27.57%,-12.08%,-10.08%,1.68,0.30,4.99%,5.82%,-10.97%,-25.85%,-19.79%,-45.12%,4.65%,-50.06%,157.14%,33.82,-4.26%,-0.63%,1.50,212.30,1.51,4.50,-4.86%,320617,11/5/2020 4:30:00 PM,8.00,10/7/2016,,
161,"AMPY","Amplify Energy Corp.","Energy","Oil & Gas E&P","USA",52.37,,,,0.23,12.73,3.88,0.83,35.71%,,-12.05,-162.90%,-175.80%,-16.20%,15.00%,-19.10%,-415.00%,-27.80%,37.63,30.21,19.79%,-57.64%,56.50%,-16.59%,6.94%,1.90,-80.30%,-348.00%,-1.80%,1.20,1.20,66.38,67.63,43.30%,,,-6.67%,21.74%,75.00%,11.11%,-78.16%,-78.82%,4.38,0.15,9.71%,12.01%,0.49%,31.09%,22.94%,-19.39%,114.48%,-82.45%,170.05%,53.85,-5.00%,0.00%,2.50,1104.50,0.67,1.33,-5.00%,739920,11/5/2020 8:30:00 AM,2.20,10/24/2016,1.34,0.75%
162,"NDRA","ENDRA Life Sciences Inc.","Healthcare","Diagnostics & Research","USA",25.31,,,,,5.34,6.66,,,,-1.81,-7.50%,40.30%,-31.30%,,,66.70%,,23.89,22.67,2.80%,-10.94%,2.80%,27.59%,2.37%,1.59,-381.80%,-652.00%,,3.40,3.20,0.09,0.09,,,,-0.32%,-10.50%,0.82%,-26.71%,-45.83%,-55.50%,1.63,0.07,8.50%,9.24%,-12.38%,-8.34%,-13.79%,-24.47%,7.54%,-68.44%,18.53%,39.28,-3.86%,-1.22%,2.00,337.62,1.34,0.71,-5.03%,452007,11/16/2020 4:30:00 PM,,6/30/2017,0.71,-0.66%
163,"WEI","Weidai Ltd.","Technology","Software - Application","China",96.53,,,,0.26,0.35,,,,,-0.95,-54.50%,,,,,-779.00%,-12.30%,70.46,35.38,,,0.10%,-72.87%,0.18%,0.01,,,3.90%,1.60,1.60,0.00,0.09,53.80%,,,-8.16%,-33.82%,53.41%,3.85%,-54.85%,-56.59%,,0.16,7.17%,7.89%,-15.71%,-25.38%,-8.02%,-76.68%,75.34%,-76.68%,75.34%,37.86,-4.48%,-0.74%,4.00,5707.53,0.09,1.28,-5.19%,504331,,2.16,11/15/2018,1.28,0.00%
164,"MMLP","Martin Midstream Partners L.P.","Energy","Oil & Gas Midstream","USA",60.55,25.25,,7.01,0.08,,31.87,2.64,1.30%,621.30%,0.06,139.60%,73.30%,21.50%,3.60%,-12.40%,-181.70%,-14.30%,38.66,31.85,1.80%,4.86%,47.20%,1.56%,0.24%,0.34,0.40%,-6.20%,10.40%,1.60,0.80,,,46.10%,6.50%,0.30%,-6.67%,-13.48%,29.41%,14.93%,-61.69%,-61.79%,3.07,0.12,6.57%,7.86%,-15.05%,-11.12%,-17.64%,-32.09%,5.42%,-69.90%,61.33%,37.68,-4.58%,-0.65%,3.50,222.49,1.41,1.46,-5.19%,313387,10/21/2020 4:30:00 PM,2.25,11/1/2002,,
165,"SYPR","Sypris Solutions, Inc.","Consumer Cyclical","Auto Parts","USA",33.27,16.17,,2.02,0.40,2.11,4.01,,,0.00%,0.09,-10.80%,,-24.50%,8.00%,-24.40%,323.00%,-0.40%,21.06,10.83,4.50%,0.00%,6.40%,-2.51%,0.07%,0.02,3.40%,15.40%,-12.20%,1.50,0.80,0.49,0.82,14.10%,-0.70%,2.40%,16.03%,-3.18%,27.73%,105.41%,89.98%,94.85%,1.62,0.10,6.84%,6.55%,3.52%,8.15%,45.18%,-17.71%,33.33%,-33.02%,167.41%,53.91,-4.00%,-1.32%,3.00,340.07,0.18,1.44,-5.26%,60924,11/12/2020 8:30:00 AM,,5/18/1994,,
166,"ECOR","electroCore, Inc.","Healthcare","Medical Instruments & Supplies","USA",69.11,,,,21.60,2.37,2.67,,,,-0.79,19.40%,27.10%,,,,72.00%,57.10%,44.03,31.91,29.80%,0.00%,12.80%,-0.21%,1.65%,0.97,-80.50%,-113.50%,-189.00%,4.90,4.80,0.05,0.07,59.60%,,,-8.98%,2.01%,-7.32%,80.95%,16.03%,-4.40%,,0.10,5.64%,6.96%,-12.28%,-10.30%,4.74%,-22.99%,2.86%,-56.36%,349.86%,34.97,-5.26%,0.00%,2.00,544.57,1.53,1.44,-5.26%,833703,11/12/2020 4:30:00 PM,,6/22/2018,1.45,0.69%
167,"RGLS","Regulus Therapeutics Inc.","Healthcare","Biotechnology","USA",52.05,,,,10.41,6.60,2.92,,,,-0.75,80.70%,6.50%,41.30%,39.60%,-2.30%,84.60%,27677.80%,38.14,36.65,5.10%,,22.80%,19.66%,2.95%,0.71,-57.50%,-150.70%,-48.10%,1.40,1.40,0.00,1.74,,,,10.00%,117.11%,145.99%,84.62%,62.96%,48.31%,2.23,0.14,13.41%,14.71%,19.19%,68.36%,89.34%,-18.83%,177.78%,-28.16%,196.07%,65.16,-4.58%,-0.76%,2.70,1521.24,0.84,1.25,-5.30%,1281803,11/5/2020 4:30:00 PM,1.00,10/4/2012,1.25,0.00%
168,"DARE","Dare Bioscience, Inc.","Healthcare","Biotechnology","USA",50.81,,,,,,9.41,,,,-0.90,38.00%,13.40%,43.00%,,,-18.10%,,37.99,35.23,8.30%,0.00%,5.90%,34.81%,1.48%,0.51,-269.50%,,,0.90,0.90,,,,,,-6.43%,-1.50%,31.13%,29.70%,59.76%,59.76%,2.25,0.13,10.24%,9.87%,-6.38%,4.80%,14.58%,-22.50%,31.26%,-44.14%,65.33%,47.88,-6.06%,0.76%,2.00,1025.66,0.93,1.24,-5.34%,952929,11/12/2020 4:30:00 PM,,4/10/2014,,
169,"NAVB","Navidea Biopharmaceuticals, Inc.","Healthcare","Biotechnology","USA",55.18,,,,68.98,204.00,,,,,-0.52,59.90%,33.30%,30.80%,,-36.30%,24.90%,50.00%,25.84,18.45,30.70%,0.06%,6.00%,5.12%,1.54%,1.18,-205.30%,794.00%,843.30%,1.20,1.20,0.00,2.00,99.90%,,,-1.45%,-12.82%,-29.90%,-46.46%,75.86%,61.90%,1.98,0.13,5.74%,6.38%,-7.88%,-15.90%,-23.45%,-38.73%,5.18%,-63.97%,206.35%,37.18,-3.98%,-1.47%,2.00,239.70,0.93,1.93,-5.39%,222393,,,11/10/1992,,
170,"CAPR","Capricor Therapeutics, Inc.","Healthcare","Biotechnology","USA",82.34,,,,164.67,2.62,2.33,,,,-1.07,60.10%,-14.80%,17.30%,,-26.80%,53.90%,-88.10%,20.45,19.93,0.50%,0.00%,6.10%,34.23%,3.84%,1.58,-44.40%,-55.80%,-75.80%,15.60,15.60,0.12,0.12,,,,-3.12%,0.25%,-22.90%,-14.59%,248.28%,215.63%,6.68,0.22,5.02%,5.66%,-8.43%,-9.84%,-17.83%,-23.45%,-0.26%,-68.99%,334.09%,37.69,-9.05%,3.96%,2.00,484.05,2.60,3.82,-5.45%,1256764,11/12/2020 4:30:00 PM,,6/20/2002,3.82,0.00%
171,"ASTC","Astrotech Corporation","Industrials","Aerospace & Defense","USA",33.91,,,,56.51,,17.85,,,,-1.24,14.10%,,12.90%,,-1.00%,26.10%,13900.00%,18.56,14.53,13.36%,0.00%,5.60%,6.10%,0.53%,0.02,-164.60%,,-219.30%,0.70,0.50,,,10.40%,,,-1.09%,-2.15%,8.33%,-32.84%,0.00%,1.11%,-0.76,0.12,4.79%,6.48%,-8.14%,-9.05%,-26.65%,-71.99%,10.26%,-77.81%,75.51%,41.92,-5.49%,0.00%,,3414.90,0.25,1.72,-5.49%,870141,,,12/21/1995,1.76,2.33%
172,"RETO","ReTo Eco-Solutions, Inc.","Basic Materials","Building Materials","China",16.24,,,,1.14,0.48,,,,,-0.64,-565.00%,,,,16.50%,-361.30%,-83.80%,23.62,10.80,55.27%,0.00%,1.00%,372.82%,0.39%,0.05,-20.60%,-36.90%,-21.40%,0.90,0.80,0.19,0.44,24.20%,-90.30%,,-1.17%,3.03%,33.34%,-50.95%,-27.49%,-24.01%,,0.06,7.00%,9.93%,-3.93%,-3.77%,-13.81%,-27.59%,18.42%,-67.19%,110.00%,47.50,-4.55%,-1.06%,,901.93,0.42,0.63,-5.56%,375023,,,11/29/2017,,
173,"AESE","Allied Esports Entertainment Inc.","Communication Services","Entertainment","USA",54.91,,,,2.39,1.20,9.47,,,,-1.26,-10.80%,53.10%,,,,5.90%,-1.70%,29.63,14.98,18.10%,-3.34%,1.50%,-13.30%,2.73%,0.27,-46.50%,-74.10%,-26.80%,1.00,1.00,0.09,0.17,60.50%,,,21.92%,78.00%,33.83%,-14.83%,-31.14%,-31.54%,,0.16,15.39%,12.52%,22.90%,45.03%,-3.32%,-13.40%,95.35%,-71.72%,320.00%,64.38,-5.08%,-0.56%,1.50,1502.52,0.65,1.68,-5.62%,973833,11/9/2020 4:30:00 PM,,10/25/2017,1.66,-1.19%
174,"MRKR","Marker Therapeutics, Inc.","Healthcare","Biotechnology","USA",75.90,,,,108.43,2.14,2.36,,,,-0.51,93.90%,-13.60%,54.40%,,,-11.20%,,46.57,33.67,29.89%,0.00%,29.80%,-0.30%,10.20%,12.72,-49.40%,-56.30%,-51.10%,7.00,7.00,0.00,0.00,,,,4.64%,-4.24%,2.60%,-21.78%,-48.53%,-45.14%,1.29,0.12,6.33%,7.71%,-7.11%,-4.08%,-19.69%,-29.38%,12.88%,-56.05%,12.88%,44.85,-6.88%,1.27%,1.50,269.95,1.44,1.49,-5.70%,388421,11/9/2020 4:30:00 PM,,1/5/1998,1.49,0.00%
175,"HUGE","FSD Pharma Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","Canada",31.90,,,,,,,,,,,,,,,,,,19.16,16.09,12.70%,0.00%,0.73%,,0.46%,0.09,,,,,,,,,,,-5.40%,12.50%,-39.67%,-57.85%,-70.27%,-69.33%,,0.16,7.17%,10.95%,-12.20%,-5.27%,-45.82%,-34.03%,22.66%,-88.79%,22.66%,41.55,-6.55%,0.90%,,843.96,0.33,1.57,-5.71%,274857,,,6/8/2018,1.56,-0.64%
176,"NBRV","Nabriva Therapeutics plc","Healthcare","Biotechnology","Ireland",55.99,,,,19.31,1.03,1.36,,,,-7.59,50.60%,37.90%,31.10%,,31.60%,62.20%,-81.20%,21.08,14.95,1.10%,-4.43%,20.70%,-2.41%,4.31%,1.58,-116.30%,-210.60%,-105.00%,4.90,4.40,0.21,0.21,84.30%,,,4.03%,-38.72%,-50.58%,-62.78%,-80.45%,-80.45%,1.98,0.27,6.74%,7.07%,-21.69%,-41.29%,-59.16%,-59.78%,5.19%,-85.27%,5.19%,28.14,-3.95%,-1.94%,2.70,408.59,2.08,2.43,-5.81%,849189,11/5/2020 4:30:00 PM,,9/18/2015,2.43,0.00%
177,"SNCA","Seneca Biopharma, Inc.","Healthcare","Biotechnology","USA",13.83,,,,1022.86,1.06,1.09,,,,-1.64,41.50%,,43.80%,,,77.40%,0.00%,17.31,17.15,0.82%,0.00%,10.50%,15.61%,0.56%,0.06,-110.60%,-122.20%,,15.00,15.00,0.00,0.00,,,,-7.79%,43.56%,58.78%,15.16%,-4.45%,-11.98%,1.76,0.11,16.25%,12.81%,8.67%,23.80%,14.29%,-38.32%,52.09%,-79.94%,64.08%,56.75,-6.77%,0.99%,,1712.75,0.81,0.82,-5.85%,1386599,,,12/20/2006,0.83,1.17%
178,"DYNT","Dynatronics Corporation","Healthcare","Medical Devices","USA",12.77,,,,0.26,1.17,5.81,6.39,,,-0.41,-102.10%,85.70%,24.60%,,12.90%,-411.60%,-26.20%,14.08,10.70,18.80%,0.00%,7.90%,5.85%,0.15%,0.07,-12.20%,-43.80%,-16.00%,2.00,1.20,0.52,0.59,28.20%,-7.40%,-9.80%,9.73%,26.97%,32.39%,3.47%,15.40%,8.43%,-0.06,0.05,6.13%,6.91%,4.33%,21.00%,8.15%,-8.11%,61.65%,-77.15%,61.65%,60.20,-9.10%,3.32%,1.70,213.31,1.65,0.85,-6.08%,352620,9/24/2020 8:30:00 AM,,11/16/1983,0.85,0.56%
179,"VERB","Verb Technology Company, Inc.","Technology","Software - Application","USA",85.66,,,,8.24,3.25,8.01,,,,-0.84,35.80%,32.80%,16.00%,,,-32.00%,0.00%,41.22,39.52,13.10%,0.00%,5.80%,271.55%,0.96%,0.53,-75.40%,-183.30%,-113.50%,0.80,0.80,0.07,0.21,53.50%,,,-3.91%,59.26%,56.36%,60.75%,30.30%,10.97%,0.93,0.18,16.90%,11.46%,9.07%,27.90%,30.94%,-26.82%,56.31%,-39.02%,78.89%,54.72,-10.06%,4.07%,1.70,713.89,2.43,1.61,-6.40%,1731387,11/16/2020 4:30:00 PM,3.05,11/19/2014,1.68,4.35%
180,"RWLK","ReWalk Robotics Ltd.","Healthcare","Medical Devices","Israel",40.96,,,,9.31,1.73,2.26,,,,-1.26,81.70%,45.80%,44.20%,,4.30%,62.00%,-41.70%,18.88,17.34,7.62%,0.00%,10.20%,67.05%,12.80%,1.64,-55.20%,-103.60%,-79.40%,3.00,2.60,0.01,0.21,57.50%,,,6.21%,11.59%,45.28%,-10.98%,-30.63%,-28.70%,3.68,0.15,12.61%,11.07%,3.71%,12.36%,20.09%,-22.58%,44.00%,-46.86%,251.22%,52.86,-5.88%,-0.65%,2.00,1351.06,0.66,1.44,-6.49%,897228,11/10/2020 8:30:00 AM,2.50,9/12/2014,,
181,"AMTX","Aemetis, Inc.","Energy","Oil & Gas Refining & Marketing","USA",62.10,,,,0.34,,621.01,,,,-1.39,-7.00%,10.60%,-48.20%,,-0.60%,-90.30%,-28.70%,20.86,19.59,10.19%,0.00%,29.60%,35.31%,5.29%,0.46,-25.70%,17.40%,-18.80%,0.10,0.10,,,11.20%,1.50%,-16.00%,22.71%,37.75%,-2.26%,250.29%,203.62%,238.55%,0.10,0.31,14.61%,11.57%,4.79%,-11.60%,47.05%,-48.63%,33.67%,-48.63%,607.15%,50.06,-6.76%,0.00%,2.00,2230.43,0.49,2.62,-6.76%,1085938,11/12/2020 8:30:00 AM,,6/27/2006,2.62,0.00%
182,"GVP","GSE Systems, Inc.","Technology","Software - Application","USA",29.71,,24.33,,0.48,2.61,3.86,4.95,,,-0.77,-34.30%,112.80%,-8.00%,,17.20%,47.40%,-35.50%,20.56,16.26,5.50%,19.80%,52.90%,-1.98%,0.05%,0.04,-30.80%,-109.30%,-34.10%,1.10,1.10,0.84,1.19,25.70%,-16.50%,-25.20%,11.45%,32.73%,41.75%,46.00%,-7.01%,-11.52%,1.65,0.10,7.63%,8.80%,6.83%,20.48%,30.79%,-20.00%,39.83%,-29.90%,58.14%,58.28,-7.48%,0.68%,2.00,198.48,0.80,1.36,-6.85%,158068,11/16/2020 4:30:00 PM,1.50,7/27/1995,1.36,0.00%
183,"TRIB","Trinity Biotech plc","Healthcare","Diagnostics & Research","Ireland",95.99,,12.59,,1.06,2.99,,9.14,,0.00%,-0.18,-28.00%,-40.74%,-33.30%,15.00%,-2.90%,29200.00%,30.10%,20.90,14.39,11.20%,0.00%,27.00%,-13.07%,0.79%,0.35,-15.00%,-665.10%,-21.60%,3.10,1.90,11.70,0.00,46.60%,-21.10%,-21.70%,-7.14%,4.13%,92.82%,64.49%,280.19%,289.97%,1.96,0.35,7.39%,8.25%,-14.04%,6.51%,65.22%,-24.09%,53.06%,-24.09%,568.45%,43.21,-8.54%,1.74%,,321.04,0.79,3.75,-6.95%,254826,11/17/2020 8:30:00 AM,7.00,10/21/1992,,
184,"HSTO","Histogen Inc.","Healthcare","Biotechnology","USA",16.30,,,,7.76,1.89,,,,,-2.92,42.10%,,25.00%,38.00%,,72.80%,-85.30%,12.17,10.21,0.10%,239.81%,3.90%,1.47%,0.73%,0.23,-99.50%,-132.00%,-59.40%,4.40,4.10,0.07,0.07,68.10%,,,-5.74%,-25.32%,-23.33%,-71.32%,-69.35%,-71.25%,1.48,0.12,8.10%,10.29%,-13.47%,-30.59%,-61.13%,-55.60%,0.00%,-85.73%,0.00%,34.71,-6.96%,0.00%,3.00,319.71,2.27,1.07,-6.96%,727179,,,7/25/2013,,
185,"PFMT","Performant Financial Corporation","Industrials","Specialty Business Services","USA",51.37,,,,0.32,1.30,3.27,4.18,,,-0.40,-226.00%,,-36.00%,20.00%,-5.10%,124.00%,0.80%,54.68,34.15,31.28%,0.00%,60.20%,-0.67%,0.02%,0.01,-17.10%,-51.30%,-16.70%,0.70,0.70,0.00,1.60,,-12.50%,-13.50%,19.21%,9.85%,-11.76%,38.67%,8.43%,-11.76%,-0.80,0.09,18.82%,9.36%,3.94%,-9.56%,5.48%,-58.20%,42.55%,-61.66%,54.06%,48.76,-7.57%,0.00%,3.00,604.03,0.28,0.83,-7.57%,172010,,,8/10/2012,,
186,"CPHI","China Pharma Holdings, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","China",22.99,,,,2.09,2.80,76.64,,,,-0.47,-92.60%,,12.10%,10.00%,-13.20%,-44.10%,0.00%,43.58,21.94,0.30%,0.00%,3.00%,7.56%,0.59%,0.21,-91.70%,-240.90%,-149.00%,0.40,0.10,0.11,0.62,15.30%,,,16.87%,3.78%,34.60%,-26.37%,107.78%,113.22%,0.44,0.05,9.32%,9.54%,2.17%,6.41%,-1.00%,-22.24%,25.68%,-66.79%,104.40%,52.93,-1.06%,-6.91%,2.00,621.20,1.13,0.47,-7.90%,702674,,,4/17/2002,,
187,"SLGG","Super League Gaming, Inc.","Communication Services","Electronic Gaming & Multimedia","USA",47.39,,,,31.59,2.58,4.60,,,,-1.98,-57.10%,56.20%,,,,30.90%,75.00%,15.48,14.24,3.10%,0.00%,9.80%,5.77%,3.55%,1.02,-134.40%,-154.30%,-155.00%,16.50,16.50,0.08,0.00,55.10%,,,41.30%,74.73%,77.60%,33.74%,32.58%,37.71%,,0.30,19.27%,11.95%,22.57%,44.89%,25.78%,-23.33%,83.44%,-54.00%,130.00%,62.03,-8.00%,0.00%,1.50,498.25,1.66,2.99,-8.00%,824802,11/11/2020 4:30:00 PM,4.50,2/26/2019,2.99,0.00%
188,"ALNA","Allena Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",63.59,,,,,2.72,2.11,,,,-1.27,-24.20%,21.50%,,,,60.90%,,36.26,27.09,0.90%,-28.97%,35.60%,-0.62%,4.84%,0.93,-114.20%,-210.80%,,8.00,8.00,0.54,0.54,,,,4.62%,-1.45%,11.48%,-10.53%,-44.03%,-50.18%,,0.09,6.40%,7.05%,-4.76%,-8.06%,-14.26%,-23.31%,7.76%,-63.13%,138.10%,42.67,-8.09%,0.00%,1.70,1413.19,1.13,1.25,-8.09%,1603369,,,11/2/2017,1.25,0.00%
189,"ALRN","Aileron Therapeutics, Inc.","Healthcare","Biotechnology","USA",46.36,,,,,3.47,3.27,,,,-0.77,44.10%,13.60%,-1.80%,2.10%,,54.20%,,39.32,27.84,31.56%,0.00%,14.40%,-15.64%,4.24%,1.11,-98.30%,-170.40%,,3.00,3.00,0.02,0.02,,,,12.12%,3.74%,-11.90%,-5.93%,79.03%,93.72%,3.14,0.07,8.22%,6.44%,-1.56%,-14.73%,-1.72%,-58.70%,12.09%,-58.70%,308.00%,44.75,-8.93%,0.90%,1.40,1062.33,1.36,1.02,-8.11%,1448985,,,6/29/2017,1.02,0.00%
190,"LXU","LSB Industries, Inc.","Basic Materials","Chemicals","USA",84.21,,,,0.25,0.45,2.00,,,,-3.70,8.00%,33.80%,-40.89%,12.00%,-5.90%,24.10%,-2.00%,28.21,25.56,0.60%,0.00%,33.30%,-11.65%,2.36%,3.22,-9.60%,-49.30%,-2.50%,1.40,1.20,2.64,2.73,2.40%,-10.90%,-31.00%,0.36%,14.17%,64.91%,138.98%,-33.49%,-32.86%,2.86,0.20,5.04%,8.02%,-7.02%,6.73%,44.76%,-15.91%,40.00%,-40.73%,159.00%,48.27,-7.50%,-0.71%,,187.19,2.14,2.59,-8.16%,399865,11/5/2020 4:30:00 PM,,11/4/1969,,
191,"KIQ","Kelso Technologies Inc.","Industrials","Railroads","Canada",28.30,17.65,,,1.88,2.30,,,,,0.03,,,,,,,-71.70%,47.17,45.07,4.27%,0.00%,5.04%,,0.39%,1.96,,,,,,,,,,,16.78%,22.95%,19.02%,-9.91%,-16.67%,-17.02%,,0.03,6.30%,6.83%,5.55%,3.00%,-3.51%,-11.13%,23.82%,-44.87%,23.82%,54.58,-9.67%,1.67%,,88.93,1.24,0.55,-8.17%,110606,10/29/2020 8:30:00 AM,,10/20/2003,0.56,1.63%
192,"IMH","Impac Mortgage Holdings, Inc.","Financial","Mortgage Finance","USA",70.31,,5.06,,30.57,4.06,1.27,0.08,,,-4.08,94.60%,125.70%,11.10%,4.00%,15.50%,11.20%,-24.40%,21.26,11.48,16.10%,25.85%,21.20%,-1.80%,0.64%,0.45,-3.10%,-201.70%,-0.70%,,,3.94,139.58,,,,27.52%,86.93%,130.07%,103.09%,-37.92%,-37.45%,0.76,0.28,11.54%,12.51%,12.37%,51.28%,69.33%,-14.20%,123.70%,-61.53%,174.55%,61.86,-7.93%,-0.30%,,162.30,2.24,3.02,-8.21%,363584,11/5/2020 4:30:00 PM,,11/21/1995,3.03,0.33%
193,"QUIK","QuickLogic Corporation","Technology","Semiconductors","USA",45.75,,,,5.08,3.03,1.85,,,,-1.28,6.90%,72.20%,9.40%,20.00%,-18.00%,63.50%,-18.20%,11.02,10.91,0.30%,-17.75%,26.10%,-1.39%,0.27%,0.40,-33.40%,-83.60%,-53.10%,1.60,1.40,0.04,1.14,54.50%,,,15.68%,39.64%,24.13%,27.78%,-14.63%,-34.83%,1.96,0.26,14.01%,7.61%,6.58%,16.00%,2.76%,-22.05%,41.67%,-59.52%,68.62%,54.88,-8.46%,-0.26%,2.00,72.72,1.64,3.57,-8.70%,118986,11/4/2020 4:30:00 PM,5.00,10/15/1999,,
194,"PVL","Permianville Royalty Trust","Energy","Oil & Gas E&P","USA",25.16,3.42,,,3.35,0.35,251.56,,17.40%,72.00%,0.23,-33.70%,,-19.70%,,-19.90%,-95.50%,-93.30%,33.00,22.51,31.80%,0.00%,4.10%,-12.14%,0.06%,0.06,9.90%,9.90%,12.30%,0.40,0.40,0.00,0.00,,99.90%,98.80%,-7.70%,6.09%,6.13%,-36.36%,-60.10%,-58.38%,1.86,0.04,4.35%,5.98%,-11.36%,6.37%,-29.59%,-20.45%,52.17%,-67.44%,52.17%,40.40,-6.68%,-2.58%,,219.93,1.09,0.70,-9.09%,239082,,,11/3/2011,,
195,"NVCN","Neovasc Inc.","Healthcare","Medical Devices","Canada",31.48,,,,15.67,37.59,,,,,-2.88,79.70%,50.00%,,,,,25.20%,28.88,17.34,23.58%,0.00%,17.51%,,1.17%,0.12,,,,,,,,,,,21.92%,32.60%,-48.58%,-54.20%,-69.89%,-79.85%,,0.11,19.45%,10.90%,15.26%,-8.14%,-51.18%,-62.04%,45.13%,-88.59%,45.13%,53.29,-10.28%,0.92%,1.00,1687.31,1.04,0.99,-9.46%,1747062,11/5/2020 4:30:00 PM,,11/22/2006,0.96,-2.73%
196,"ETTX","Entasis Therapeutics Holdings Inc.","Healthcare","Biotechnology","USA",88.37,,,,,1.25,,,,,-3.36,-3.50%,49.00%,,,,-40.00%,,29.96,13.57,52.60%,35.57%,31.00%,29.21%,1.53%,0.26,-101.50%,-118.70%,-112.80%,10.00,10.00,0.00,0.00,,,,9.21%,47.46%,16.00%,-7.77%,-48.92%,-47.48%,,0.18,9.56%,8.05%,9.62%,21.61%,-8.07%,-20.48%,47.47%,-58.69%,47.47%,55.38,-12.08%,1.53%,1.90,796.89,1.99,2.33,-10.73%,1589579,,,9/26/2018,,
197,"OSS","One Stop Systems, Inc.","Technology","Computer Hardware","USA",58.12,81.40,55.75,,1.03,2.37,10.57,,,0.00%,0.05,34.20%,217.39%,,,,51.60%,-12.80%,16.59,11.60,9.50%,-9.16%,29.50%,9.71%,0.62%,0.46,2.10%,3.00%,-3.30%,2.50,1.50,0.08,0.19,32.20%,1.60%,1.50%,37.50%,58.37%,84.16%,108.72%,120.00%,101.49%,,0.31,14.83%,8.01%,22.12%,39.05%,70.69%,-32.27%,71.09%,-32.27%,511.86%,66.97,-15.46%,4.91%,2.00,158.09,3.29,3.61,-11.30%,519966,11/12/2020 4:30:00 PM,4.33,2/1/2018,,
198,"CETX","Cemtrex, Inc.","Industrials","Conglomerates","USA",25.54,,,,0.58,0.50,1.74,,,,-3.04,28.60%,,-68.40%,,-3.80%,72.30%,-22.90%,16.74,14.89,12.17%,0.00%,8.40%,-0.75%,7.07%,0.83,,,-18.50%,2.20,1.80,0.27,0.47,42.30%,,,14.73%,17.46%,42.31%,-11.90%,19.35%,13.85%,2.23,0.12,10.74%,8.08%,-3.89%,7.01%,7.25%,-21.56%,31.00%,-65.07%,118.33%,48.51,-10.27%,-1.35%,2.00,1268.54,1.42,1.31,-11.49%,1803914,,,11/4/2003,,
199,"RAIL","FreightCar America, Inc.","Industrials","Railroads","USA",41.66,,,,0.45,0.68,,,,,-6.42,-84.80%,67.50%,-5.85%,3.00%,-17.40%,-12.20%,-38.10%,12.43,11.94,2.10%,17.90%,28.70%,-11.35%,4.68%,0.56,-33.10%,-90.10%,-59.30%,1.10,0.60,0.09,0.42,-29.20%,-86.60%,-85.80%,2.73%,30.85%,13.85%,103.88%,19.00%,27.05%,2.27,0.26,5.55%,12.40%,-13.30%,9.44%,37.35%,-32.95%,71.85%,-32.95%,217.81%,46.01,-9.38%,-2.66%,3.00,999.45,0.51,2.32,-11.79%,507196,11/9/2020 4:30:00 PM,2.33,4/6/2005,2.32,0.00%
