"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
161,"SOHO","Sotherly Hotels Inc.","Real Estate","REIT - Hotel & Motel","USA",39.90,,,,0.39,0.61,2.57,,,,-3.31,-2.40%,74.30%,-50.40%,0.00%,8.60%,,-66.20%,14.33,12.88,6.80%,0.00%,22.00%,-1.35%,0.18%,0.09,-9.90%,-58.70%,3.80%,,,6.01,6.01,59.50%,-18.60%,-46.60%,-9.03%,15.42%,47.19%,9.17%,-60.54%,-61.36%,2.30,0.19,5.05%,8.24%,-6.94%,13.83%,15.59%,-22.29%,69.59%,-63.62%,75.52%,48.10,-5.64%,1.53%,2.00,258.39,0.91,2.51,-4.20%,234433,11/9/2020 8:30:00 AM,2.75,12/17/2004,,
162,"ASTC","Astrotech Corporation","Industrials","Aerospace & Defense","USA",35.40,,,,58.99,,18.63,,,,-1.24,14.10%,,12.90%,,-1.00%,26.10%,13900.00%,18.56,14.53,13.36%,0.00%,5.60%,6.10%,0.53%,0.02,-164.60%,,-219.30%,0.70,0.50,,,10.40%,,,-1.04%,6.74%,20.25%,-32.38%,4.40%,5.56%,-0.76,0.12,5.63%,6.68%,-3.19%,-3.67%,-22.30%,-70.36%,16.67%,-76.52%,85.71%,47.02,-4.71%,0.53%,,3360.74,0.17,1.82,-4.21%,572713,,,12/21/1995,1.82,0.00%
163,"TGC","Tengasco, Inc.","Energy","Oil & Gas E&P","USA",12.70,,,,3.73,2.74,5.08,,,,-0.19,-198.40%,,20.60%,,-18.70%,-345.70%,-33.30%,10.68,10.47,1.80%,0.00%,3.40%,0.81%,1.06%,0.08,-25.40%,-37.60%,-7.60%,3.80,3.50,0.02,0.04,2.90%,-58.90%,-60.20%,-10.85%,-10.16%,57.10%,103.54%,130.00%,134.65%,1.45,0.14,10.13%,12.18%,-7.57%,2.01%,44.82%,-74.77%,37.50%,-74.77%,198.02%,47.03,-3.51%,-0.87%,,1411.48,0.08,1.10,-4.35%,113312,,,12/28/1998,,
164,"NEOS","Neos Therapeutics, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",33.90,,,,0.59,,2.67,,,,-0.44,78.80%,67.60%,28.10%,31.70%,143.30%,-139.30%,-28.60%,49.76,49.01,1.50%,0.00%,33.40%,-7.44%,2.35%,0.28,-28.50%,156.00%,-26.90%,0.70,0.50,,,56.90%,-23.70%,-38.40%,0.69%,18.31%,20.18%,-2.13%,-56.65%,-54.64%,1.49,0.07,4.51%,11.80%,1.20%,3.18%,-6.60%,-45.40%,42.47%,-66.91%,45.57%,51.10,-5.04%,0.73%,2.00,4096.77,0.45,0.66,-4.35%,1862117,11/9/2020 8:30:00 AM,,7/23/2015,,
165,"MOTS","Motus GI Holdings, Inc.","Healthcare","Diagnostics & Research","USA",32.20,,,,161.01,2.08,1.36,,,,-0.71,37.50%,21.90%,,,,28.50%,1000.00%,30.42,25.06,2.50%,2.60%,42.90%,14.79%,1.80%,1.96,-77.40%,-151.70%,,2.50,2.30,0.00,0.53,11.20%,,,6.25%,25.26%,5.37%,-23.31%,-57.50%,-55.46%,,0.08,6.47%,8.67%,-4.20%,9.83%,-3.98%,-18.92%,43.09%,-65.86%,111.52%,50.22,-4.61%,0.00%,1.50,230.45,1.45,0.97,-4.61%,333461,11/12/2020 4:30:00 PM,,2/14/2018,,
166,"RMTI","Rockwell Medical, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",95.40,,,,1.53,1.71,1.42,,,,-0.43,7.90%,50.00%,-1.70%,38.00%,2.50%,16.90%,-0.60%,93.57,79.03,0.30%,-74.27%,45.40%,45.31%,2.92%,1.88,-46.30%,-117.70%,,6.10,5.80,0.50,0.50,5.50%,-44.30%,-47.20%,-4.72%,-0.98%,-5.61%,-43.58%,-61.74%,-58.61%,1.10,0.06,4.78%,6.21%,-11.36%,-4.28%,-40.65%,-23.55%,16.06%,-74.98%,16.06%,39.11,-4.62%,0.00%,2.00,1230.21,1.48,0.96,-4.62%,1825853,11/9/2020 4:30:00 PM,,1/27/1998,0.96,0.00%
167,"AMPY","Amplify Energy Corp.","Energy","Oil & Gas E&P","USA",54.99,,,,0.25,13.36,4.07,0.87,34.01%,,-12.05,-162.90%,-175.80%,-16.20%,15.00%,-19.10%,-415.00%,-27.80%,37.63,30.21,19.79%,-57.64%,56.50%,-16.59%,6.94%,1.91,-80.30%,-348.00%,-1.80%,1.20,1.20,66.38,67.63,43.30%,,,-2.65%,28.95%,86.08%,10.53%,-77.66%,-77.76%,4.38,0.15,8.94%,12.17%,7.03%,39.77%,29.75%,-15.15%,125.77%,-81.53%,184.26%,57.80,-5.41%,0.68%,2.50,1096.73,1.25,1.40,-4.76%,1370816,11/5/2020 8:30:00 AM,2.20,10/24/2016,1.38,-1.43%
168,"SYBX","Synlogic, Inc.","Healthcare","Biotechnology","USA",80.10,,,,44.50,0.69,0.79,,,,-1.64,16.40%,10.80%,23.60%,,,6.20%,,36.30,28.21,0.10%,0.00%,39.90%,-8.72%,1.29%,0.33,-34.40%,-41.60%,-34.60%,16.40,16.40,0.00,0.00,,,,1.33%,5.53%,10.63%,14.50%,-10.89%,-11.24%,2.23,0.21,4.56%,11.69%,-5.71%,1.90%,2.11%,-45.36%,22.47%,-45.36%,61.48%,46.75,-4.39%,-0.44%,1.60,1105.15,0.31,2.18,-4.80%,341579,11/5/2020 8:30:00 AM,,10/1/2015,2.15,-1.38%
169,"RWLK","ReWalk Robotics Ltd.","Healthcare","Medical Devices","Israel",43.09,,,,9.79,1.82,2.38,,,,-1.26,81.70%,45.80%,44.20%,,4.30%,62.00%,-41.70%,18.88,17.34,7.62%,0.00%,10.20%,67.05%,12.80%,1.68,-55.20%,-103.60%,-79.40%,3.00,2.60,0.01,0.21,57.50%,,,9.46%,22.73%,50.95%,-10.50%,-26.03%,-25.00%,3.68,0.15,12.04%,11.00%,11.59%,20.88%,28.96%,-17.20%,54.00%,-43.17%,275.61%,58.82,-6.67%,1.85%,2.00,1321.11,0.58,1.54,-4.94%,764911,11/10/2020 8:30:00 AM,2.50,9/12/2014,,
170,"MMLP","Martin Midstream Partners L.P.","Energy","Oil & Gas Midstream","USA",63.70,26.56,,7.38,0.09,,33.53,2.78,1.23%,621.30%,0.06,139.60%,73.30%,21.50%,3.60%,-12.40%,-181.70%,-14.30%,38.66,31.85,1.80%,4.86%,47.20%,1.56%,0.24%,0.34,0.40%,-6.20%,10.40%,1.60,0.80,,,46.10%,6.50%,0.30%,-4.14%,-8.47%,33.88%,-1.22%,-60.44%,-59.80%,3.07,0.12,5.02%,7.52%,-10.92%,-6.43%,-13.08%,-28.37%,11.19%,-68.25%,70.17%,41.64,-6.10%,1.23%,3.50,222.22,0.91,1.54,-4.94%,201849,10/21/2020 4:30:00 PM,2.25,11/1/2002,1.56,1.30%
171,"BLRX","BioLineRx Ltd.","Healthcare","Biotechnology","Israel",58.62,,,,,2.05,,,,,-1.97,45.50%,0.70%,,,,,,22.72,19.77,,,28.63%,,12.75%,0.45,,,,,,,,,,,-5.49%,14.16%,65.38%,47.43%,14.67%,14.67%,,0.29,7.20%,9.89%,-5.45%,7.58%,30.90%,-34.14%,75.00%,-34.14%,130.94%,47.60,-5.41%,0.39%,1.70,5663.86,0.18,2.45,-5.04%,1038938,11/23/2020 8:30:00 AM,,7/25/2011,,
172,"PDSB","PDS Biotechnology Corporation","Healthcare","Biotechnology","USA",53.41,,,,,1.41,1.59,,,,-1.57,94.50%,0.00%,32.40%,,,81.20%,,18.96,16.11,27.64%,0.00%,14.80%,87.01%,2.89%,0.99,-64.50%,-75.30%,,11.70,11.70,0.00,0.00,,,,11.06%,19.07%,-1.28%,42.59%,3.59%,-12.83%,2.73,0.16,8.11%,8.05%,-1.26%,1.20%,12.13%,-19.78%,17.11%,-56.02%,255.92%,49.73,-5.60%,0.43%,1.80,468.25,0.58,2.19,-5.19%,269941,,,10/1/2015,,
173,"CLBS","Caladrius Biosciences, Inc.","Healthcare","Biotechnology","USA",29.31,,,,,0.75,0.73,,,,-0.63,-12.40%,40.80%,35.50%,,,39.10%,,18.60,17.03,1.00%,40.45%,19.20%,16.75%,0.76%,0.70,-23.80%,-28.00%,,9.90,9.90,0.00,0.00,,,,2.70%,5.56%,-13.14%,-15.08%,-27.62%,-39.44%,1.57,0.11,6.71%,7.60%,-6.37%,-6.96%,-23.27%,-18.64%,15.20%,-60.44%,37.14%,43.35,-5.26%,0.00%,2.30,186.72,1.13,1.44,-5.26%,211135,11/5/2020 4:30:00 PM,,11/3/1995,,
174,"MLND","Millendo Therapeutics, Inc.","Healthcare","Biotechnology","USA",43.11,,,,,1.10,,,,,-2.41,81.50%,27.70%,37.00%,,,61.30%,,19.00,17.80,6.29%,0.00%,41.80%,-6.08%,2.27%,1.03,-67.10%,-85.30%,,6.50,6.50,0.00,0.01,,,,6.07%,32.75%,46.45%,25.41%,-68.16%,-66.32%,1.10,0.12,4.60%,6.59%,7.50%,21.06%,2.14%,-7.73%,51.41%,-78.24%,70.63%,62.93,-5.70%,0.44%,1.70,390.00,0.64,2.15,-5.29%,249316,11/9/2020 8:30:00 AM,,11/12/2012,,
175,"STSA","Satsuma Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",88.70,,,,,1.06,1.08,,,,-2.64,-255.00%,90.00%,,,,-45.50%,,17.42,13.65,0.10%,-24.77%,57.10%,-28.38%,5.98%,2.00,-42.20%,-46.30%,,11.70,11.70,0.02,0.04,,,,6.50%,13.65%,24.51%,-83.07%,-73.88%,-74.19%,,0.29,5.91%,6.60%,-0.32%,10.94%,-70.24%,-7.50%,37.43%,-86.68%,37.43%,50.61,-5.87%,0.59%,2.80,407.82,0.64,4.81,-5.31%,259709,,4.50,9/13/2019,4.81,0.00%
176,"CATB","Catabasis Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",47.79,,,,,0.89,,,,,-2.14,54.10%,65.70%,31.70%,,,0.20%,,20.08,20.06,0.13%,0.00%,51.00%,2.61%,9.55%,0.38,-65.00%,-73.70%,,8.00,8.00,0.00,0.00,,,,6.64%,54.11%,-64.23%,-68.09%,-61.60%,-61.93%,2.16,0.22,11.47%,13.85%,6.10%,-9.56%,-58.43%,-66.40%,70.40%,-75.20%,70.40%,49.78,-5.33%,0.00%,3.00,5048.30,0.30,2.13,-5.33%,1495778,,,6/25/2015,2.23,4.69%
177,"SVRA","Savara Inc.","Healthcare","Biotechnology","USA",73.60,,,,245.32,1.03,0.78,,,,-1.34,-5.70%,37.50%,34.70%,,,38.30%,,60.29,45.21,0.50%,0.00%,41.50%,-9.80%,1.37%,2.43,-56.20%,-77.40%,,12.60,12.60,0.33,0.00,,,,1.55%,-5.07%,10.08%,-52.36%,-25.57%,-70.76%,1.22,0.12,8.49%,9.03%,-6.42%,2.58%,-31.82%,-17.33%,24.60%,-77.37%,24.60%,46.66,-6.77%,1.53%,2.00,253.96,1.14,1.24,-5.34%,290121,11/5/2020 4:30:00 PM,,10/16/2000,1.24,0.00%
178,"AACG","ATA Creativity Global","Consumer Defensive","Education & Training Services","China",40.60,,,,1.73,1.12,2.37,,,,-0.62,-37.70%,,-48.00%,25.00%,-22.50%,154.90%,3.90%,34.43,31.74,18.70%,0.00%,0.04%,-58.05%,0.01%,0.03,-16.40%,-38.80%,-45.00%,0.50,0.50,0.00,0.01,34.50%,,-68.30%,8.47%,5.78%,16.35%,11.30%,-13.15%,-5.95%,1.68,0.06,5.60%,4.95%,1.05%,3.01%,12.63%,-13.57%,12.04%,-35.29%,97.71%,51.98,-5.47%,0.01%,,81.63,0.61,1.21,-5.46%,49658,11/12/2020 4:30:00 PM,,1/29/2008,,
179,"ECOR","electroCore, Inc.","Healthcare","Medical Instruments & Supplies","USA",73.21,,,,22.88,2.52,2.83,,,,-0.79,19.40%,27.10%,,,,72.00%,57.10%,44.03,31.91,29.80%,0.00%,12.80%,-0.21%,1.65%,0.98,-80.50%,-113.50%,-189.00%,4.90,4.80,0.05,0.07,59.60%,,,-8.00%,6.62%,0.00%,94.68%,21.05%,1.26%,,0.10,5.12%,6.69%,-7.29%,-5.65%,10.95%,-18.72%,8.57%,-53.94%,374.85%,40.00,-5.59%,0.00%,2.00,539.34,1.12,1.52,-5.59%,601876,11/12/2020 4:30:00 PM,,6/22/2018,1.52,0.00%
180,"CLIR","ClearSign Technologies Corporation","Industrials","Pollution & Treatment Controls","USA",98.49,,,,,8.59,,,,,-0.25,23.60%,8.30%,16.20%,,,23.70%,,27.84,21.70,0.20%,212.77%,8.20%,2.64%,3.53%,3.59,-63.90%,-77.90%,,7.00,7.00,0.03,0.03,,,,12.04%,25.00%,52.97%,69.19%,346.67%,339.34%,1.03,0.28,10.65%,10.19%,11.74%,23.06%,71.61%,-12.47%,43.64%,-23.11%,802.86%,61.92,-5.39%,-0.30%,2.00,212.89,0.92,3.16,-5.67%,195505,11/19/2020 4:30:00 PM,4.00,4/25/2012,,
181,"RGLS","Regulus Therapeutics Inc.","Healthcare","Biotechnology","USA",55.20,,,,11.04,7.00,3.10,,,,-0.75,80.70%,6.50%,41.30%,39.60%,-2.30%,84.60%,27677.80%,38.14,36.65,5.10%,,22.80%,19.66%,2.95%,0.73,-57.50%,-150.70%,-48.10%,1.40,1.40,0.00,1.74,,,,23.89%,133.14%,191.67%,91.26%,107.41%,57.30%,2.23,0.14,14.50%,14.59%,30.10%,81.71%,101.16%,-14.29%,193.33%,-24.14%,212.65%,71.62,-7.04%,1.43%,2.70,1487.85,0.71,1.32,-5.71%,1062396,11/5/2020 4:30:00 PM,1.00,10/4/2012,,
182,"CETX","Cemtrex, Inc.","Industrials","Conglomerates","USA",27.10,,,,0.62,0.53,1.84,,,,-3.04,28.60%,,-68.40%,,-3.80%,72.30%,-22.90%,16.74,14.89,12.17%,0.00%,8.40%,-0.75%,7.07%,0.83,,,-18.50%,2.20,1.80,0.27,0.47,42.30%,,,23.62%,19.85%,61.51%,-6.55%,28.16%,20.77%,2.23,0.11,10.21%,7.85%,9.35%,21.77%,21.57%,-11.38%,48.00%,-60.53%,146.67%,60.27,-6.33%,0.64%,2.00,1267.92,0.92,1.48,-5.73%,1160248,,,11/4/2003,1.50,1.35%
183,"SLGG","Super League Gaming, Inc.","Communication Services","Electronic Gaming & Multimedia","USA",50.30,,,,33.53,2.74,4.88,,,,-1.98,-57.10%,56.20%,,,,30.90%,75.00%,15.48,14.24,3.10%,0.00%,9.80%,5.77%,3.55%,1.04,-134.40%,-154.30%,-155.00%,16.50,16.50,0.08,0.00,55.10%,,,57.53%,83.51%,78.76%,50.00%,29.21%,46.19%,,0.28,18.40%,11.52%,37.07%,59.74%,37.08%,-16.67%,99.39%,-50.00%,150.00%,70.16,-9.72%,4.35%,1.50,488.71,1.60,3.25,-5.80%,783065,11/11/2020 4:30:00 PM,4.50,2/26/2019,3.25,0.00%
184,"SINT","Sintx Technologies, Inc.","Healthcare","Medical Devices","USA",43.89,,,,62.71,1.42,1.62,,,,-2.22,92.60%,72.70%,,,-50.30%,86.90%,-50.00%,25.55,25.16,1.54%,1.48%,1.40%,304.71%,0.62%,0.10,-77.60%,-100.40%,-126.80%,8.80,8.80,0.01,0.01,21.90%,,,-1.15%,-5.49%,-1.71%,-15.69%,16.44%,15.44%,1.58,0.12,4.59%,6.86%,-12.81%,-9.74%,11.51%,-28.00%,4.52%,-50.91%,478.57%,37.47,-5.26%,-0.58%,2.00,1531.92,1.17,1.62,-5.81%,1789922,,,2/13/2014,,
185,"AESE","Allied Esports Entertainment Inc.","Communication Services","Entertainment","USA",58.31,,,,2.54,1.28,10.05,,,,-1.26,-10.80%,53.10%,,,,5.90%,-1.70%,29.63,14.98,18.10%,-3.34%,1.50%,-13.30%,2.73%,0.28,-46.50%,-74.10%,-26.80%,1.00,1.00,0.09,0.17,60.50%,,,27.70%,91.90%,36.96%,-10.00%,-24.40%,-27.31%,,0.16,14.70%,12.15%,33.73%,55.11%,2.55%,-8.25%,106.98%,-70.03%,345.00%,71.05,-7.29%,1.59%,1.50,1461.13,1.36,1.78,-5.82%,1987908,11/9/2020 4:30:00 PM,,10/25/2017,1.76,-1.11%
186,"PFMT","Performant Financial Corporation","Industrials","Specialty Business Services","USA",54.80,,,,0.34,1.39,3.49,4.46,,,-0.40,-226.00%,,-36.00%,20.00%,-5.10%,124.00%,0.80%,54.68,34.15,31.28%,0.00%,60.20%,-0.67%,0.02%,0.01,-17.10%,-51.30%,-16.70%,0.70,0.70,0.00,1.60,,-12.50%,-13.50%,29.55%,17.07%,50.78%,47.69%,17.09%,-5.88%,-0.80,0.09,17.58%,9.09%,13.34%,-4.14%,14.16%,-56.10%,54.22%,-58.53%,66.67%,55.30,-6.25%,0.00%,3.00,626.66,0.44,0.90,-6.25%,275811,,,8/10/2012,,
187,"TGA","TransGlobe Energy Corporation","Energy","Oil & Gas E&P","Canada",68.00,,,,0.62,0.53,2.51,1.67,,,-1.14,-125.50%,167.60%,-19.10%,-13.14%,-13.10%,-300.80%,-46.00%,72.54,66.31,6.30%,0.00%,38.00%,-4.24%,0.04%,0.03,-33.90%,-50.80%,1.10%,1.30,1.00,0.05,0.20,45.40%,-63.30%,-75.00%,6.32%,105.49%,152.56%,80.36%,-29.86%,-26.81%,2.82,0.08,9.42%,14.71%,15.83%,60.99%,77.63%,-9.90%,157.00%,-39.55%,214.49%,63.64,-6.34%,0.00%,2.50,784.65,0.31,0.95,-6.34%,240208,,,3/12/1984,,
188,"SDPI","Superior Drilling Products, Inc.","Energy","Oil & Gas Equipment & Services","USA",13.61,,,,1.02,3.16,9.72,19.44,,,-0.10,-325.00%,23.50%,3.60%,,-1.10%,-306.70%,-70.60%,25.56,10.41,59.38%,0.00%,7.50%,-4.42%,0.45%,0.07,-17.00%,-41.60%,-6.20%,0.60,0.50,0.40,1.43,52.20%,-21.50%,-20.00%,12.60%,24.92%,38.26%,-30.89%,-34.68%,-30.68%,0.31,0.05,12.08%,11.72%,2.87%,11.67%,-0.85%,-18.46%,32.80%,-49.52%,164.34%,54.05,-7.55%,0.86%,3.00,638.64,0.67,0.53,-6.76%,430105,11/6/2020 8:30:00 AM,,5/23/2014,0.54,2.26%
189,"EVOK","Evoke Pharma, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",75.50,,112.40,,,,11.98,,,,-0.49,29.90%,103.80%,32.00%,40.00%,,-20.70%,,26.15,25.36,2.60%,-14.45%,15.00%,12.98%,1.85%,1.97,-188.90%,-983.40%,,1.00,1.00,,,,,,-8.17%,-6.02%,-40.84%,-20.62%,68.26%,73.46%,1.45,0.21,6.82%,6.97%,-11.80%,-24.47%,-17.68%,-46.53%,-2.24%,-56.79%,231.65%,34.99,-5.76%,-1.07%,2.00,238.44,1.58,2.62,-6.76%,375827,,,9/25/2013,,
190,"BPT","BP Prudhoe Bay Royalty Trust","Energy","Oil & Gas Refining & Marketing","USA",61.20,3.98,,,3.69,,306.01,,14.93%,106.50%,0.71,-57.70%,,-26.70%,,-26.50%,-102.40%,,21.40,21.40,1.00%,0.00%,2.20%,-25.23%,6.06%,4.15,,,5320.80%,,,,,,,92.10%,-8.09%,18.33%,79.75%,-18.86%,-58.11%,-58.72%,0.46,0.31,7.46%,12.12%,-8.49%,26.92%,-11.64%,-37.88%,109.52%,-72.14%,109.52%,49.31,-7.04%,0.00%,,312.49,1.61,2.64,-7.04%,504246,,,5/23/1989,2.65,0.38%
191,"DARE","Dare Bioscience, Inc.","Healthcare","Biotechnology","USA",54.69,,,,,,10.13,,,,-0.90,38.00%,13.40%,43.00%,,,-18.10%,,37.99,35.23,8.30%,0.00%,5.90%,34.81%,1.48%,0.52,-269.50%,,,0.90,0.90,,,,,,24.78%,6.02%,39.60%,36.89%,63.82%,71.95%,2.25,0.13,12.37%,9.57%,-1.24%,11.21%,21.27%,-18.13%,38.67%,-40.99%,74.67%,52.05,-10.27%,3.55%,2.00,1002.90,0.85,1.31,-7.09%,851339,11/12/2020 4:30:00 PM,,4/10/2014,1.31,0.00%
192,"ETTX","Entasis Therapeutics Holdings Inc.","Healthcare","Biotechnology","USA",96.50,,,,,1.37,,,,,-3.36,-3.50%,49.00%,,,,-40.00%,,29.96,13.57,52.60%,35.57%,31.00%,29.21%,1.53%,0.27,-101.50%,-118.70%,-112.80%,10.00,10.00,0.00,0.00,,,,13.55%,61.93%,24.45%,-3.06%,-43.00%,-42.66%,,0.17,8.71%,7.63%,25.30%,36.95%,2.96%,-10.92%,65.19%,-53.72%,65.19%,67.96,-9.38%,1.05%,1.90,776.02,0.90,2.61,-8.42%,700316,,,9/26/2018,,
193,"TOMZ","TOMI Environmental Solutions, Inc.","Industrials","Pollution & Treatment Controls","USA",79.99,12.98,,,3.45,5.95,13.56,17.39,,0.00%,0.36,29.50%,,-60.80%,,23.10%,460.90%,168.70%,16.74,10.21,0.10%,0.00%,,,0.37%,0.19,49.00%,78.10%,-35.30%,5.00,3.50,0.03,0.03,60.00%,30.10%,29.10%,15.20%,20.82%,-24.44%,-53.00%,459.52%,420.83%,-5.70,0.41,10.96%,10.01%,-1.64%,-26.95%,-42.97%,-56.21%,14.48%,-74.94%,455.99%,43.71,-11.41%,2.55%,,192.65,1.87,4.27,-9.15%,360152,11/12/2020 4:30:00 PM,,6/20/2008,,
194,"GLMD","Galmed Pharmaceuticals Ltd.","Healthcare","Biotechnology","Israel",80.60,,,,,1.43,1.38,,,,-1.27,-78.30%,-4.90%,-1.90%,20.00%,,-51.90%,,21.27,17.62,17.32%,0.00%,32.60%,-9.77%,0.15%,0.26,-39.30%,-43.30%,,9.80,9.80,0.00,0.00,,,,10.77%,-5.76%,0.56%,-28.00%,-38.57%,-37.72%,2.37,0.30,8.65%,8.67%,-11.76%,-6.91%,-22.91%,-25.00%,9.46%,-54.94%,9.46%,41.78,-8.99%,-1.11%,1.80,101.41,2.29,3.24,-10.00%,232514,11/12/2020 8:30:00 AM,,3/13/2014,,
195,"VERB","Verb Technology Company, Inc.","Technology","Software - Application","USA",97.61,,,,9.39,3.70,9.12,,,,-0.84,35.80%,32.80%,16.00%,,,-32.00%,0.00%,41.22,39.52,13.10%,0.00%,5.80%,271.55%,0.96%,0.55,-75.40%,-183.30%,-113.50%,0.80,0.80,0.07,0.21,53.50%,,,16.67%,81.48%,81.48%,76.58%,46.27%,26.45%,0.93,0.17,15.52%,10.64%,19.02%,37.82%,40.16%,-21.82%,66.99%,-34.85%,91.11%,59.75,-12.24%,0.00%,1.70,684.88,2.55,1.72,-12.24%,1747521,11/16/2020 4:30:00 PM,3.05,11/19/2014,1.74,1.16%
196,"EYES","Second Sight Medical Products, Inc.","Healthcare","Medical Devices","USA",74.40,,,,148.79,125.50,31.00,,,,-1.29,46.00%,,27.30%,,-0.10%,85.80%,,23.12,13.16,43.09%,0.00%,32.60%,1.06%,4.05%,0.28,-297.70%,,-465.10%,1.10,1.10,0.00,0.00,75.10%,,,64.05%,187.78%,202.41%,158.76%,-58.99%,-57.72%,2.46,0.38,36.51%,24.37%,31.60%,89.21%,91.50%,-48.47%,204.17%,-65.78%,217.12%,60.07,-16.09%,3.98%,2.00,1875.36,0.69,2.19,-12.75%,1293471,,2.50,11/19/2014,2.12,-3.20%
