"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
164,"REPH","Recro Pharma, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",75.57,,,,1.02,,,,,,-0.88,105.30%,40.00%,15.70%,,,-146.30%,-23.70%,23.64,23.23,2.10%,-15.72%,75.60%,-5.77%,4.16%,1.08,-23.40%,205.00%,22.80%,3.90,3.20,,,28.50%,-0.90%,-34.10%,-0.34%,18.40%,40.95%,-34.95%,-84.27%,-83.85%,1.24,0.31,9.55%,12.40%,5.67%,29.92%,-28.76%,-32.56%,95.97%,-84.80%,95.97%,55.48,-1.35%,0.00%,1.00,896.11,0.59,2.92,-1.35%,524342,11/9/2020 8:30:00 AM,,3/7/2014,2.92,0.00%
165,"AHC","A.H. Belo Corporation","Communication Services","Publishing","USA",30.41,,,,0.19,0.63,0.70,,10.96%,,-0.29,137.00%,,-35.40%,,-7.60%,97.50%,-12.50%,21.41,18.34,2.78%,0.00%,56.40%,-1.73%,0.08%,0.26,-4.60%,-11.70%,8.90%,2.80,2.70,0.00,0.00,92.60%,-8.80%,-3.90%,2.10%,-2.67%,2.10%,-15.61%,-47.86%,-48.23%,0.49,0.06,4.43%,4.16%,-2.46%,-0.80%,-6.51%,-10.00%,9.09%,-52.79%,11.63%,44.97,-1.37%,0.00%,,54.82,0.62,1.44,-1.37%,34242,10/27/2020 8:30:00 AM,,1/23/2008,,
166,"APEN","Apollo Endosurgery, Inc.","Healthcare","Medical Devices","USA",87.22,,,,2.12,7.62,2.33,,,,-1.24,45.00%,25.70%,56.00%,,58.40%,72.20%,13.30%,23.11,17.93,1.40%,,59.70%,17.54%,1.85%,2.42,-37.30%,,-43.20%,3.10,2.50,4.69,5.49,50.70%,-47.40%,-63.90%,-4.72%,23.38%,105.39%,109.79%,20.35%,20.35%,2.22,0.36,6.50%,12.50%,-10.12%,19.75%,66.87%,-34.37%,109.94%,-34.37%,172.58%,49.45,-2.03%,0.58%,2.00,137.01,0.63,3.38,-1.46%,86898,,,12/9/2005,3.35,-0.89%
167,"GVP","GSE Systems, Inc.","Technology","Software - Application","USA",27.68,,22.67,,0.44,2.43,3.59,4.61,,,-0.77,-34.30%,112.80%,-8.00%,,17.20%,47.40%,-35.50%,20.56,16.26,5.50%,19.80%,52.90%,-1.98%,0.05%,0.04,-30.80%,-109.30%,-34.10%,1.10,1.10,0.84,1.19,25.70%,-16.50%,-25.20%,-3.55%,12.40%,29.52%,34.65%,-26.09%,-17.58%,1.65,0.11,8.03%,8.84%,4.56%,17.95%,28.62%,-21.18%,37.78%,-30.93%,55.81%,56.33,-2.19%,0.74%,2.00,200.61,0.79,1.34,-1.47%,158937,11/16/2020 4:30:00 PM,1.50,7/27/1995,,
168,"CXDC","China XD Plastics Company Limited","Consumer Cyclical","Auto Parts","China",73.61,,,,0.07,0.08,0.35,,,,-2.95,-95.60%,,-52.30%,,5.50%,-387.00%,-22.30%,67.92,34.67,42.40%,0.00%,26.70%,-2.72%,0.04%,0.14,-2.90%,-9.80%,3.00%,1.20,0.70,0.73,1.69,12.00%,-2.90%,-7.90%,-4.25%,-13.98%,-10.96%,-11.74%,-44.54%,-43.30%,1.11,0.04,6.73%,3.91%,-9.48%,-13.41%,-7.73%,-20.00%,2.55%,-59.02%,58.70%,29.11,-1.96%,0.49%,,93.31,3.69,1.00,-1.48%,344283,11/16/2020 8:30:00 AM,,9/27/2007,1.01,1.00%
169,"LPCN","Lipocine Inc.","Healthcare","Biotechnology","USA",86.73,,,,,6.05,4.61,,,,-0.44,8.00%,29.70%,20.60%,,,83.40%,,64.83,63.51,3.30%,-3.76%,11.00%,66.27%,7.12%,2.21,-88.90%,-195.30%,-96.30%,4.30,4.30,0.22,0.44,,,,-6.34%,-16.35%,-3.62%,5.56%,267.40%,245.54%,0.78,0.11,5.17%,8.45%,-9.00%,-7.59%,8.99%,-24.28%,13.91%,-45.19%,335.22%,40.58,-2.24%,0.75%,1.50,2043.29,0.67,1.31,-1.50%,1363764,,,6/15/2012,1.32,0.76%
170,"LXU","LSB Industries, Inc.","Basic Materials","Chemicals","USA",77.34,,,,0.23,0.41,1.84,,,,-3.70,8.00%,33.80%,-40.89%,12.00%,-5.90%,24.10%,-2.00%,28.21,25.56,0.60%,0.00%,33.30%,-11.65%,2.36%,3.15,-9.60%,-49.30%,-2.50%,1.40,1.20,2.64,2.73,2.40%,-10.90%,-31.00%,-6.50%,3.19%,58.90%,123.28%,-38.33%,-38.33%,2.86,0.22,7.95%,8.68%,-8.58%,4.75%,42.14%,-17.20%,37.84%,-41.65%,155.01%,47.04,-1.16%,-0.39%,,191.28,0.70,2.55,-1.54%,134014,11/5/2020 4:30:00 PM,,11/4/1969,,
171,"CVU","CPI Aerostructures, Inc.","Industrials","Aerospace & Defense","USA",44.96,,29.38,,0.55,,6.71,21.41,,,-0.51,52.70%,159.10%,33.90%,9.00%,17.10%,32.50%,-2.00%,11.86,10.24,1.70%,0.00%,38.80%,-2.00%,0.89%,1.12,-13.40%,69.10%,-10.50%,1.50,1.20,,,9.40%,-5.30%,-7.40%,0.53%,14.71%,42.54%,16.11%,-44.07%,-43.24%,1.73,0.20,6.10%,5.45%,3.45%,25.14%,29.78%,-8.29%,67.11%,-46.29%,191.47%,60.35,-1.05%,-0.52%,3.00,81.60,0.49,3.76,-1.57%,40182,11/12/2020 8:30:00 AM,4.00,9/17/1992,3.80,1.06%
172,"NVCN","Neovasc Inc.","Healthcare","Medical Devices","Canada",28.50,,,,14.18,34.03,,,,,-2.88,79.70%,50.00%,,,,,25.20%,28.88,17.34,23.58%,0.00%,17.51%,,1.17%,0.12,,,,,,,,,,,13.87%,18.62%,-53.45%,-58.53%,-74.89%,-81.76%,,0.12,20.58%,11.46%,12.64%,-6.96%,-51.86%,-62.65%,42.81%,-88.77%,42.81%,52.24,-1.91%,0.31%,1.00,1713.11,0.36,0.97,-1.60%,618073,11/5/2020 4:30:00 PM,,11/22/2006,0.97,-0.01%
173,"DYNT","Dynatronics Corporation","Healthcare","Medical Devices","USA",12.00,,,,0.24,1.10,5.45,6.00,,,-0.41,-102.10%,85.70%,24.60%,,12.90%,-411.60%,-26.20%,14.08,10.70,18.80%,0.00%,7.90%,5.85%,0.15%,0.07,-12.20%,-43.80%,-16.00%,2.00,1.20,0.52,0.59,28.20%,-7.40%,-9.80%,3.41%,20.77%,22.77%,-3.93%,5.69%,1.84%,-0.06,0.05,6.89%,7.20%,1.53%,18.30%,6.25%,-10.75%,58.70%,-77.57%,58.70%,57.20,-1.19%,-0.64%,1.70,214.89,0.46,0.83,-1.82%,97966,9/24/2020 8:30:00 AM,,11/16/1983,,
174,"REED","Reed's, Inc.","Consumer Defensive","Beverages - Non-Alcoholic","USA",47.77,,,,1.25,62.40,53.08,,,,-0.21,-12.90%,37.50%,-51.20%,20.00%,-4.90%,69.60%,21.80%,62.94,59.30,8.70%,1.45%,19.00%,-4.58%,1.06%,0.89,-64.90%,,,1.00,0.40,0.60,20.40,25.80%,-24.50%,-28.20%,3.81%,4.96%,-34.56%,-34.86%,-31.43%,-31.43%,1.28,0.05,7.60%,7.90%,-3.55%,-17.74%,-25.91%,-41.11%,7.27%,-62.65%,69.57%,42.23,-1.21%,-0.64%,2.00,705.78,0.87,0.61,-1.84%,616244,11/9/2020 4:30:00 PM,,12/29/2006,,
175,"BRQS","Borqs Technologies, Inc.","Technology","Software - Application","China",46.35,,,,0.47,,46.35,,,,-0.95,61.80%,,,,,-956.20%,-53.80%,31.71,18.82,26.85%,0.00%,17.20%,2.62%,1.01%,0.09,-35.30%,,107.20%,0.40,0.30,,,0.60%,-29.40%,-34.80%,-0.95%,-9.57%,0.97%,-20.61%,-73.06%,-42.22%,2.05,0.09,7.30%,6.73%,-4.18%,-3.74%,-21.25%,-32.00%,15.91%,-87.86%,25.77%,44.93,0.00%,-1.92%,,2199.34,0.26,1.02,-1.92%,578192,,,11/5/2015,1.02,0.00%
176,"WTER","The Alkaline Water Company Inc.","Consumer Defensive","Beverages - Non-Alcoholic","USA",76.55,,,,1.68,12.75,19.14,,,,-0.27,-27.70%,36.40%,35.90%,,61.90%,7.70%,3.80%,67.89,67.85,7.70%,0.00%,7.50%,40.38%,5.27%,2.05,-90.40%,-340.10%,-161.60%,1.40,1.00,0.02,0.89,40.70%,-29.80%,-31.30%,-4.67%,-14.29%,-19.69%,-28.67%,-19.05%,-19.69%,2.61,0.07,6.51%,6.17%,-6.59%,-17.24%,-24.33%,-40.83%,-0.99%,-61.54%,150.00%,36.95,-0.99%,-0.98%,2.30,1741.02,0.67,1.00,-1.96%,1174872,11/16/2020 4:30:00 PM,,5/28/2013,1.01,1.00%
177,"AFI","Armstrong Flooring, Inc.","Industrials","Building Products & Equipment","USA",84.28,,,,0.14,0.35,3.80,,,,-2.70,-290.50%,,-59.60%,47.60%,-12.50%,60.70%,-5.40%,21.96,20.97,1.30%,0.00%,78.60%,-9.60%,2.07%,1.19,-11.10%,-22.10%,-20.20%,1.90,0.80,0.25,0.29,15.60%,-8.60%,-9.70%,15.38%,2.63%,7.73%,30.43%,-4.88%,-8.67%,2.84,0.23,7.40%,6.22%,6.84%,10.52%,22.51%,-31.79%,45.80%,-31.79%,241.07%,59.36,0.26%,-2.31%,3.00,365.50,0.50,3.82,-2.05%,181030,10/21/2020 8:30:00 AM,3.00,3/17/2016,3.82,0.00%
178,"KERN","Akerna Corp.","Healthcare","Health Information Services","USA",71.41,,,,5.45,1.29,4.99,,,,-1.38,36.20%,38.60%,,,,-57.70%,15.60%,14.06,11.46,1.50%,0.00%,9.30%,20.25%,8.04%,0.53,-34.20%,-57.90%,-35.90%,1.00,1.00,0.15,0.42,50.00%,,,-10.97%,-12.56%,-8.33%,-61.25%,-57.74%,-59.55%,,0.40,8.82%,11.51%,-9.96%,-2.41%,-43.37%,-31.56%,53.92%,-70.93%,53.92%,43.49,-2.34%,0.29%,2.00,1729.62,0.50,3.34,-2.05%,867751,9/24/2020 8:30:00 AM,,2/26/2018,3.34,0.00%
179,"CPHI","China Pharma Holdings, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","China",21.18,,,,1.93,2.58,70.59,,,,-0.47,-92.60%,,12.10%,10.00%,-13.20%,-44.10%,0.00%,43.58,21.94,0.30%,0.00%,3.00%,7.56%,0.59%,0.21,-91.70%,-240.90%,-149.00%,0.40,0.10,0.11,0.62,15.30%,,,9.41%,-1.55%,26.51%,-30.21%,100.17%,96.37%,0.44,0.05,10.76%,9.83%,-0.28%,3.91%,-2.98%,-23.85%,23.08%,-67.47%,100.18%,51.19,-4.11%,2.13%,2.00,612.86,0.43,0.46,-2.06%,266554,,,4/17/2002,0.46,0.11%
180,"AEHR","Aehr Test Systems","Technology","Semiconductor Equipment & Materials","USA",55.93,,,,2.97,4.51,8.88,,,,-0.10,47.60%,,26.00%,20.00%,17.30%,125.10%,-63.60%,23.25,20.00,8.00%,-4.05%,24.10%,-8.50%,0.90%,0.57,-10.70%,-15.50%,-17.70%,3.80,1.90,0.06,0.13,33.70%,-12.30%,-12.20%,10.14%,40.18%,70.71%,22.25%,20.10%,19.50%,1.23,0.15,7.50%,7.29%,9.05%,37.40%,35.79%,-9.30%,103.48%,-15.83%,112.73%,67.17,-0.85%,-1.26%,,315.07,0.42,2.34,-2.09%,133103,9/24/2020 4:30:00 PM,,8/15/1997,2.34,0.00%
181,"UTSI","UTStarcom Holdings Corp.","Technology","Communication Equipment","China",49.99,,,,1.23,0.57,1.51,,,,-0.51,-182.90%,,32.90%,22.00%,-12.70%,,-44.50%,35.69,10.96,70.60%,0.00%,3.90%,7.07%,6.08%,0.81,-11.50%,-18.50%,-6.20%,2.70,2.50,0.00,0.00,36.20%,-32.00%,-44.30%,3.79%,28.04%,26.85%,-21.71%,-53.08%,-53.56%,1.40,0.16,9.19%,13.26%,-0.69%,18.07%,-11.78%,-47.24%,63.02%,-54.70%,63.02%,53.00,1.52%,-3.65%,,826.76,0.20,1.34,-2.19%,168602,,,3/3/2000,1.34,0.00%
182,"PZG","Paramount Gold Nevada Corp.","Basic Materials","Gold","USA",40.72,,,,50.91,0.86,9.05,,,,-0.24,-1.00%,,18.30%,,39.80%,-7.80%,,33.72,26.43,0.70%,11.76%,8.20%,97.65%,0.52%,1.10,-13.00%,-14.80%,,8.70,8.70,0.11,0.11,23.50%,,,9.08%,12.70%,3.44%,-3.23%,51.89%,55.15%,1.99,0.05,5.42%,4.87%,5.38%,5.87%,5.42%,-4.88%,21.87%,-20.95%,148.14%,57.96,-4.10%,1.68%,1.50,124.69,1.83,1.17,-2.49%,228699,,,4/10/2015,,
183,"NM","Navios Maritime Holdings Inc.","Industrials","Marine Shipping","Monaco",37.52,,,,0.08,,0.36,0.78,,,-19.09,48.30%,,-13.30%,16.00%,-3.10%,,-10.90%,16.53,15.38,23.20%,0.00%,8.40%,-1.70%,0.08%,0.14,-10.10%,,0.80%,0.80,0.70,,,38.70%,,-47.10%,-0.39%,4.61%,26.11%,7.58%,-50.11%,-49.33%,2.59,0.19,7.10%,8.36%,-12.13%,7.23%,9.42%,-28.48%,52.41%,-53.47%,69.71%,45.44,0.45%,-3.08%,1.00,90.08,0.83,2.21,-2.64%,74333,11/23/2020 8:30:00 AM,,1/6/2005,2.19,-0.90%
184,"MMLP","Martin Midstream Partners L.P.","Energy","Oil & Gas Midstream","USA",57.41,23.93,,6.65,0.08,,30.21,2.51,1.37%,621.30%,0.06,139.60%,73.30%,21.50%,3.60%,-12.40%,-181.70%,-14.30%,38.66,31.85,1.80%,4.86%,47.20%,1.56%,0.24%,0.34,0.40%,-6.20%,10.40%,1.60,0.80,,,46.10%,6.50%,0.30%,-7.01%,-16.09%,18.70%,22.69%,-62.37%,-63.77%,3.07,0.12,6.57%,7.98%,-17.00%,-13.23%,-19.91%,-33.95%,2.53%,-70.72%,56.91%,35.85,-2.07%,-0.68%,3.50,223.65,1.78,1.42,-2.74%,397600,10/21/2020 4:30:00 PM,2.25,11/1/2002,,
185,"RWLK","ReWalk Robotics Ltd.","Healthcare","Medical Devices","Israel",38.30,,,,8.71,1.62,2.12,,,,-1.26,81.70%,45.80%,44.20%,,4.30%,62.00%,-41.70%,18.88,17.34,7.62%,0.00%,10.20%,67.05%,12.80%,1.63,-55.20%,-103.60%,-79.40%,3.00,2.60,0.01,0.21,57.50%,,,1.41%,5.11%,34.58%,-18.18%,-33.94%,-33.33%,3.68,0.16,14.18%,11.62%,0.43%,9.22%,16.32%,-24.73%,40.00%,-48.34%,241.46%,50.65,-1.41%,-1.39%,2.00,1363.64,0.49,1.40,-2.78%,662885,11/10/2020 8:30:00 AM,2.50,9/12/2014,1.40,0.00%
186,"CYRN","CYREN Ltd.","Technology","Software - Infrastructure","USA",67.74,,,,1.81,4.15,5.25,,,,-0.30,9.80%,-13.60%,-5.90%,20.00%,3.80%,-24.80%,-4.20%,60.58,26.61,2.80%,0.00%,67.30%,0.72%,0.05%,0.05,-26.60%,-86.60%,-50.60%,1.00,1.00,1.25,1.25,59.40%,-45.20%,-47.00%,-6.09%,17.43%,3.45%,-8.47%,-6.09%,-15.62%,0.71,0.13,9.76%,13.25%,-0.08%,5.54%,-2.27%,-40.00%,30.26%,-46.70%,238.71%,50.16,-4.55%,1.85%,2.00,274.37,1.39,1.05,-2.78%,381128,11/16/2020 4:30:00 PM,1.50,7/13/1999,1.07,1.90%
187,"HSTO","Histogen Inc.","Healthcare","Biotechnology","USA",15.16,,,,7.22,1.75,,,,,-2.92,42.10%,,25.00%,38.00%,,72.80%,-85.30%,12.17,10.21,0.10%,239.81%,3.90%,1.47%,0.73%,0.22,-99.50%,-132.00%,-59.40%,4.40,4.10,0.07,0.07,68.10%,,,-5.31%,-33.95%,-31.41%,-71.92%,-71.48%,-73.25%,1.48,0.12,8.69%,10.24%,-14.09%,-31.47%,-62.12%,-56.85%,-2.80%,-86.13%,-2.80%,33.36,-0.95%,-1.87%,3.00,333.46,5.49,1.04,-2.80%,1830909,,,7/25/2013,1.02,-1.92%
188,"CTXR","Citius Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",58.90,,0.48,,,1.65,4.24,,,,-0.47,42.00%,353.06%,20.00%,,,51.00%,,51.61,43.27,22.20%,0.00%,13.40%,3.44%,3.82%,2.22,-52.50%,-66.70%,,3.40,3.40,0.01,0.01,,,,-6.14%,8.44%,2.88%,-5.31%,3.88%,4.90%,1.55,0.06,5.26%,6.60%,-6.31%,-0.26%,5.17%,-18.11%,19.14%,-47.21%,150.60%,44.30,-1.89%,-0.93%,2.00,743.32,0.90,1.04,-2.80%,671985,,,10/2/2014,,
189,"PEI","Pennsylvania Real Estate Investment Trust","Real Estate","REIT - Retail","USA",82.65,,,,0.29,0.26,2.27,,,,-1.39,73.70%,-7.80%,-3.40%,1.00%,-4.90%,-306.00%,-21.10%,77.40,65.49,17.67%,0.00%,30.70%,-37.21%,18.55%,3.41,-4.50%,-29.50%,1.70%,,,5.75,5.75,54.70%,-10.80%,-37.70%,0.96%,-7.89%,95.71%,-22.79%,-79.77%,-80.30%,3.08,0.11,5.06%,8.98%,-3.30%,30.47%,1.87%,-26.09%,187.32%,-81.11%,187.32%,55.20,-0.97%,-1.90%,3.00,3566.44,0.36,1.02,-2.86%,1271117,11/6/2020 8:30:00 AM,1.00,5/3/1973,,
190,"IRIX","IRIDEX Corporation","Healthcare","Medical Devices","USA",40.80,,,,1.14,2.35,3.43,,,,-0.56,38.80%,46.40%,-21.60%,30.00%,0.30%,4.60%,-17.80%,13.89,11.23,2.40%,0.00%,47.70%,-3.07%,1.77%,0.98,-25.00%,-38.60%,-39.70%,2.80,2.00,0.06,0.14,41.40%,-22.10%,-21.50%,79.63%,72.19%,52.36%,39.90%,23.83%,30.49%,1.10,0.19,14.00%,7.80%,49.09%,53.63%,46.94%,-15.06%,76.25%,-33.49%,131.15%,79.03,6.82%,-9.28%,,202.61,1.38,2.82,-3.09%,278985,11/9/2020 4:30:00 PM,,2/16/1996,,
191,"STRM","Streamline Health Solutions, Inc.","Healthcare","Health Information Services","USA",50.38,,,,3.82,2.64,16.79,,,,-0.19,129.80%,-11.80%,16.30%,15.00%,-5.60%,-122.60%,-25.70%,30.29,24.61,2.40%,0.00%,44.00%,0.84%,0.05%,0.17,-3.20%,-5.00%,-11.60%,0.90,0.90,0.04,0.13,51.30%,-53.30%,-7.00%,-1.23%,5.92%,5.92%,21.05%,19.26%,15.83%,0.78,0.08,2.83%,6.03%,-6.81%,-0.52%,22.16%,-18.75%,20.00%,-18.75%,194.90%,44.16,-1.89%,-1.24%,2.00,71.06,2.02,1.56,-3.11%,143329,12/8/2020 4:30:00 PM,2.50,4/18/1996,1.58,1.28%
192,"CAPR","Capricor Therapeutics, Inc.","Healthcare","Biotechnology","USA",77.85,,,,155.70,2.48,2.21,,,,-1.07,60.10%,-14.80%,17.30%,,-26.80%,53.90%,-88.10%,20.45,19.93,0.50%,0.00%,6.10%,34.23%,3.84%,1.54,-44.40%,-55.80%,-75.80%,15.60,15.60,0.12,0.12,,,,-4.50%,-10.96%,-29.39%,-16.96%,200.79%,198.44%,6.68,0.25,7.37%,5.92%,-10.90%,-12.28%,-20.66%,-22.76%,1.09%,-69.97%,320.45%,34.61,-3.39%,0.26%,2.00,496.13,1.26,3.70,-3.14%,625993,11/12/2020 4:30:00 PM,,6/20/2002,3.72,0.54%
193,"ITP","IT Tech Packaging, Inc.","Basic Materials","Paper & Paper Products","China",15.66,,,,0.15,0.09,1.91,22.38,,,-0.07,120.70%,,-30.20%,20.00%,-3.00%,-119.00%,1.50%,25.82,23.10,19.00%,0.00%,2.20%,12.54%,2.45%,0.24,-0.90%,-1.10%,1.60%,1.80,1.30,0.03,0.10,10.30%,-0.10%,-1.70%,-15.19%,-17.06%,15.29%,-6.63%,-37.93%,-39.90%,0.46,0.06,9.48%,8.45%,-14.52%,-16.30%,-3.03%,-60.64%,9.18%,-60.64%,39.92%,38.38,-3.20%,0.05%,,2337.38,0.25,0.55,-3.15%,575895,11/12/2020 8:30:00 AM,,10/1/2007,0.55,0.00%
194,"MOHO","ECMOHO Limited","Consumer Cyclical","Specialty Retail","China",87.01,,,,0.26,1.12,1.69,,,,-0.42,104.40%,,,,,-341.80%,-4.50%,34.95,12.24,28.35%,0.00%,0.80%,62.76%,0.60%,0.10,-8.20%,-18.40%,3.70%,1.70,1.20,0.00,0.31,17.40%,-4.20%,-4.30%,12.96%,-9.63%,78.10%,-13.17%,-69.95%,-57.89%,,0.30,11.37%,9.61%,2.43%,24.51%,-18.38%,-40.70%,82.95%,-79.50%,82.95%,56.68,2.61%,-5.74%,3.00,747.54,0.16,2.36,-3.28%,116648,11/30/2020 4:30:00 PM,,11/8/2019,,
195,"SACH","Sachem Capital Corp.","Real Estate","REIT - Mortgage","USA",93.15,12.54,9.98,,5.90,1.12,17.25,,11.32%,106.40%,0.34,-36.70%,7.59%,20.20%,,51.90%,0.40%,26.50%,22.12,18.72,1.80%,-0.08%,11.10%,-3.56%,0.01%,0.04,5.10%,9.10%,4.50%,,,0.84,0.98,68.20%,48.70%,48.10%,2.66%,1.65%,6.53%,43.24%,-2.75%,-2.30%,1.43,0.13,3.53%,3.08%,-1.27%,-0.73%,24.71%,-7.87%,5.69%,-10.48%,241.67%,47.59,-3.76%,0.47%,1.50,64.79,1.07,4.10,-3.30%,69218,,4.75,2/10/2017,4.10,0.00%
196,"TGA","TransGlobe Energy Corporation","Energy","Oil & Gas E&P","Canada",60.66,,,,0.55,0.47,2.24,1.49,,,-1.14,-125.50%,167.60%,-19.10%,-13.14%,-13.10%,-300.80%,-46.00%,72.54,66.31,6.30%,0.00%,38.00%,-4.24%,0.04%,0.03,-33.90%,-50.80%,1.10%,1.30,1.00,0.05,0.20,45.40%,-63.30%,-75.00%,8.28%,70.00%,120.11%,57.63%,-39.12%,-34.71%,2.82,0.09,9.36%,15.06%,1.60%,43.66%,62.23%,-17.05%,136.62%,-44.35%,189.56%,56.26,2.47%,-5.66%,2.50,793.87,0.66,0.87,-3.33%,523311,,,3/12/1984,0.92,5.63%
197,"BKEP","Blueknight Energy Partners, L.P.","Energy","Oil & Gas Midstream","USA",88.25,,10.84,,0.28,0.24,88.25,21.52,7.77%,,-0.22,89.50%,1050.00%,-23.10%,4.00%,14.70%,626.10%,-6.40%,41.17,34.77,0.50%,0.00%,27.80%,6.91%,0.06%,0.08,-3.30%,-2.80%,5.60%,0.70,0.70,0.75,0.00,48.90%,8.50%,-3.10%,-5.94%,21.18%,29.56%,47.14%,76.07%,82.30%,2.22,0.11,6.98%,5.22%,5.97%,20.87%,40.11%,-9.55%,50.76%,-9.55%,275.47%,58.79,-4.78%,1.46%,3.00,244.44,1.00,1.99,-3.40%,245401,11/4/2020 4:30:00 PM,2.00,7/18/2007,1.99,0.00%
198,"PFIE","Profire Energy, Inc.","Energy","Oil & Gas Equipment & Services","USA",43.00,,,,1.80,0.94,4.02,,,,-0.08,-66.00%,33.30%,-17.70%,21.00%,-5.30%,-216.00%,-59.60%,47.93,32.13,33.02%,-2.59%,47.40%,4.73%,0.00%,0.01,-7.70%,-8.30%,3.50%,11.80,7.60,0.00,0.00,42.50%,-17.60%,-15.80%,1.27%,-1.72%,17.65%,4.66%,-39.97%,-39.55%,1.52,0.06,7.81%,7.19%,-4.87%,4.22%,5.96%,-14.65%,32.03%,-44.77%,35.24%,47.13,-1.74%,-1.88%,2.70,107.36,0.33,0.85,-3.59%,35757,11/10/2020 8:30:00 AM,,5/11/2007,,
199,"CCLP","CSI Compressco LP","Energy","Oil & Gas Equipment & Services","USA",54.80,,,,0.14,,3.28,,3.60%,,-1.10,49.80%,14.30%,-24.00%,3.70%,11.00%,-247.00%,-30.30%,47.34,30.07,0.50%,25.40%,38.00%,1.04%,0.40%,1.40,-6.60%,-225.20%,4.90%,1.50,1.00,,,36.00%,1.10%,-13.40%,-5.93%,19.35%,32.14%,46.50%,-55.95%,-59.11%,2.08,0.09,9.88%,9.21%,-4.54%,12.25%,27.22%,-15.08%,42.67%,-60.95%,207.03%,50.30,2.88%,-6.31%,4.50,85.90,0.55,1.07,-3.60%,47582,11/2/2020 8:30:00 AM,,6/15/2011,1.07,0.00%
200,"SYNC","Synacor, Inc.","Technology","Software - Infrastructure","USA",59.68,,,,0.71,1.75,13.88,,,,-0.31,-18.80%,83.90%,13.30%,25.00%,2.70%,-5.20%,-41.10%,39.50,33.95,3.00%,0.00%,45.60%,-0.36%,0.14%,0.75,-17.80%,-32.10%,-18.60%,0.90,0.90,0.04,0.07,49.00%,-13.30%,-14.50%,-1.43%,1.24%,-7.71%,28.23%,-3.40%,-4.67%,0.65,0.07,3.19%,4.92%,-4.27%,-1.34%,9.84%,-11.27%,16.09%,-18.53%,76.27%,43.92,-3.26%,-0.62%,2.30,63.87,1.34,1.39,-3.86%,85785,11/11/2020 4:30:00 PM,2.17,2/10/2012,,
201,"BPT","BP Prudhoe Bay Royalty Trust","Energy","Oil & Gas Refining & Marketing","USA",55.60,3.62,,,3.35,,277.99,,16.43%,106.50%,0.71,-57.70%,,-26.70%,,-26.50%,-102.40%,,21.40,21.40,1.00%,0.00%,2.20%,-25.23%,6.06%,3.95,,,5320.80%,,,,,,,92.10%,-8.19%,13.66%,77.93%,-22.52%,-60.97%,-62.50%,0.46,0.31,7.48%,12.10%,-15.18%,16.67%,-16.48%,-41.65%,96.83%,-73.83%,96.83%,45.73,-4.62%,0.78%,,328.10,1.20,2.48,-3.88%,392965,,,5/23/1989,2.46,-0.81%
202,"MAGS","Magal Security Systems Ltd.","Industrials","Security & Protection Services","Israel",95.56,32.25,,,1.26,1.10,1.78,,25.96%,0.00%,0.13,-21.80%,,-13.80%,,2.30%,-52.50%,-17.60%,23.15,13.29,47.90%,0.00%,59.70%,-0.74%,0.11%,0.24,2.40%,3.50%,5.10%,3.80,3.20,0.00,0.01,44.50%,6.30%,3.90%,-13.33%,-0.97%,11.53%,38.67%,7.49%,10.93%,1.09,0.35,9.13%,6.14%,-14.37%,-3.58%,16.77%,-32.60%,12.08%,-32.60%,62.20%,39.70,-2.68%,-1.44%,,63.80,1.48,3.99,-4.09%,94677,11/16/2020 8:30:00 AM,,3/23/1993,3.99,0.00%
